2018-11-01 15:19:56.77831,Oxford Combined Court Centre,0839
2018-11-01 15:20:18.290679,Nottingham County Court and Family Court,0840
2018-11-01 15:18:07.967568,Kingston-upon-Hull Combined Court Centre,0841
2018-11-08 12:23:45.932293,Liverpool Civil and Family Court,0842
2018-11-01 15:26:06.294445,Swansea Civil Justice Centre,0843
2018-11-02 15:56:24.307705,West London Family Court,0844
2018-11-01 16:35:11.817356,Bristol Civil and Family Justice Centre,0845
2018-11-01 17:21:36.518131,Guildford County Court and Family Court,0846
2018-11-06 14:30:45.064976,Peterborough Combined Court Centre,0847
2018-11-01 22:09:43.091188,Swansea Civil Justice Centre,0848
2018-11-01 21:56:34.038435,Kingston-upon-Hull Combined Court Centre,0849
2018-11-01 21:48:31.25994,Milton Keynes County Court and Family Court,0850
2018-11-02 03:09:24.570275,Liverpool Civil and Family Court,0851
2018-11-02 10:11:36.633118,Preston Crown Court and Family Court (Sessions House),0852
2018-11-02 12:03:04.807235,Preston Crown Court and Family Court (Sessions House),0853
2018-11-02 10:56:00.373583,Bristol Civil and Family Justice Centre,0854
2018-11-02 10:27:22.559034,East London Family Court,0855
2018-11-02 11:00:14.678273,Watford County Court and Family Court,0856
2018-11-02 11:08:56.905232,Kingston-upon-Hull Combined Court Centre,0857
2018-11-02 15:02:12.259552,Southampton Combined Court Centre,0858
2018-11-02 15:43:54.060707,Liverpool Civil and Family Court,0859
2018-11-02 13:16:41.731458,Medway County Court and Family Court,0860
2018-11-02 14:49:36.983954,Guildford County Court and Family Court,0861
2018-11-04 13:25:28.190041,Oxford Combined Court Centre,0862
2018-11-02 15:59:07.645019,Bristol Civil and Family Justice Centre,0863
2018-11-02 15:15:22.915351,Liverpool Civil and Family Court,0864
2018-11-02 15:54:20.085912,East London Family Court,0865
2018-11-02 16:36:52.257812,Southampton Combined Court Centre,0866
2018-11-02 17:28:34.700399,Southampton Combined Court Centre,0867
2018-11-02 21:02:00.478059,Cardiff Civil and Family Justice Centre,0868
2018-11-14 12:02:36.334203,West London Family Court,0869
2018-11-03 08:35:03.887793,Watford County Court and Family Court,0870
2018-11-03 09:33:36.752846,West London Family Court,0871
2018-11-03 09:52:30.03722,Reading County Court and Family Court,0872
2018-11-03 11:23:51.299191,Cardiff Civil and Family Justice Centre,0873
2018-11-03 12:01:26.933282,Preston Crown Court and Family Court (Sessions House),0874
2018-11-03 16:55:08.218387,Leeds Combined Court Centre,0875
2018-11-03 19:57:46.514143,Bristol Civil and Family Justice Centre,0876
2018-11-03 18:15:14.309172,Cardiff Civil and Family Justice Centre,0877
2018-11-05 21:32:17.25264,Reading County Court and Family Court,0878
2018-11-03 20:08:11.983557,Slough County Court and Family Court,0879
2018-11-04 19:05:57.926719,Milton Keynes County Court and Family Court,0880
2018-11-05 09:46:46.806148,West London Family Court,0881
2018-11-08 22:25:53.035029,Leeds Combined Court Centre,0882
2018-11-04 17:44:22.477404,West London Family Court,0883
2018-11-04 16:51:17.432435,Liverpool Civil and Family Court,0884
2018-11-04 17:03:55.461146,Peterborough Combined Court Centre,0885
2018-11-04 18:34:03.651519,Medway County Court and Family Court,0886
2018-11-04 20:35:26.589605,Oxford Combined Court Centre,0887
2018-11-04 21:19:47.246753,Swansea Civil Justice Centre,0888
2018-11-04 21:36:42.983067,Leeds Combined Court Centre,0889
2018-11-05 14:27:05.882434,Leicester County Court and Family Court,0890
2018-11-04 23:31:40.634655,Milton Keynes County Court and Family Court,0891
2018-11-05 03:27:11.893813,Liverpool Civil and Family Court,0892
2018-11-05 15:16:04.860211,Leeds Combined Court Centre,0893
2018-11-05 11:15:09.967008,Preston Crown Court and Family Court (Sessions House),0894
2018-11-05 12:06:55.129339,Reading County Court and Family Court,0895
2018-11-12 09:09:04.493536,Medway County Court and Family Court,0896
2018-11-05 12:31:01.493633,Medway County Court and Family Court,0897
2018-11-05 14:26:38.338281,Milton Keynes County Court and Family Court,0898
2018-11-05 14:18:02.12731,Kingston-upon-Hull Combined Court Centre,0899
2018-11-06 15:45:43.535232,West London Family Court,0900
2018-11-05 13:30:11.578074,Exeter Combined Court Centre,0901
2018-11-06 11:01:45.519103,Leeds Combined Court Centre,0902
2018-11-05 14:25:06.287408,Leicester County Court and Family Court,0903
2018-11-05 15:43:49.487455,Southampton Combined Court Centre,0904
2018-11-05 14:46:50.871096,Southampton Combined Court Centre,0905
2018-11-05 16:05:01.64262,Leicester County Court and Family Court,0906
2018-11-05 17:05:23.85192,Leicester County Court and Family Court,0907
2018-11-05 16:52:28.810712,East London Family Court,0908
2018-11-13 17:26:57.467961,Watford County Court and Family Court,0909
2018-11-05 20:09:23.772297,East London Family Court,0910
2018-11-05 22:23:47.770683,Oxford Combined Court Centre,0911
2018-11-05 21:19:46.643265,Swansea Civil Justice Centre,0912
2018-11-05 23:14:31.075074,Leeds Combined Court Centre,0913
2018-11-05 22:23:03.452915,Southampton Combined Court Centre,0914
2018-11-06 01:36:43.375268,West London Family Court,0915
2018-11-06 19:20:42.942696,West London Family Court,0916
2018-11-06 11:02:17.710872,Medway County Court and Family Court,0917
2018-11-06 11:00:53.977265,West London Family Court,0918
2018-11-06 14:01:05.999499,Plymouth Combined Court,0919
2018-11-06 11:01:26.122034,Leicester County Court and Family Court,0920
2018-11-06 11:55:46.478225,Liverpool Civil and Family Court,0921
2018-11-06 12:06:33.824823,Leeds Combined Court Centre,0922
2018-11-06 12:37:11.242912,Leicester County Court and Family Court,0923
2018-11-06 13:18:46.497844,Leeds Combined Court Centre,0924
2018-11-06 12:56:41.356916,Kingston-upon-Hull Combined Court Centre,0925
2018-11-06 18:32:00.553226,Newcastle upon Tyne Combined Court Centre,0926
2018-11-06 18:29:06.480963,Medway County Court and Family Court,0927
2018-11-06 14:46:42.536901,Bristol Civil and Family Justice Centre,0928
2018-11-08 13:32:36.136212,Milton Keynes County Court and Family Court,0929
2018-11-13 10:03:19.919336,Bristol Civil and Family Justice Centre,0930
2018-11-06 15:56:47.803901,Nottingham County Court and Family Court,0931
2018-11-06 17:52:13.636973,Leeds Combined Court Centre,0932
2018-11-06 19:01:01.987741,Southampton Combined Court Centre,0933
2018-11-12 13:06:40.699354,Bristol Civil and Family Justice Centre,0934
2018-11-06 22:39:38.005746,Reading County Court and Family Court,0935
2018-11-07 13:47:19.241375,Medway County Court and Family Court,0936
2018-11-06 20:29:49.652345,Nottingham County Court and Family Court,0937
2018-11-06 22:03:21.136078,Preston Crown Court and Family Court (Sessions House),0938
2018-11-06 22:10:59.144954,Bristol Civil and Family Justice Centre,0939
2018-11-13 12:50:56.73136,West London Family Court,0940
2018-11-07 19:38:52.741664,Watford County Court and Family Court,0941
2018-11-07 01:18:07.42095,West London Family Court,0942
2018-11-07 08:35:11.554381,Newcastle upon Tyne Combined Court Centre,0943
2018-11-07 12:00:14.897807,East London Family Court,0944
2018-11-07 10:11:21.155024,Medway County Court and Family Court,0945
2018-11-07 11:42:08.859712,West London Family Court,0946
2018-11-07 12:41:36.976306,East London Family Court,0947
2018-11-07 13:05:07.714049,Oxford Combined Court Centre,0948
2018-11-07 15:14:53.476982,Medway County Court and Family Court,0949
2018-11-07 12:51:26.675143,Cardiff Civil and Family Justice Centre,0950
2018-11-07 14:23:36.515136,Leicester County Court and Family Court,0951
2018-11-07 13:51:08.852933,Kingston-upon-Hull Combined Court Centre,0952
2018-11-07 15:25:43.288344,Liverpool Civil and Family Court,0953
2018-11-07 17:32:10.034997,Oxford Combined Court Centre,0954
2018-11-07 17:09:00.215278,Bristol Civil and Family Justice Centre,0955
2018-11-07 17:44:23.005608,Bristol Civil and Family Justice Centre,0956
2018-11-07 21:30:48.067512,Nottingham County Court and Family Court,0957
2018-11-07 21:02:07.715234,Kingston-upon-Hull Combined Court Centre,0958
2018-11-08 09:44:18.488755,Leicester County Court and Family Court,0959
2018-11-08 10:23:08.012497,Milton Keynes County Court and Family Court,0960
2018-11-08 10:19:54.318092,Kingston-upon-Hull Combined Court Centre,0961
2018-11-11 17:50:56.324048,East London Family Court,0962
2018-11-08 12:20:04.814142,West London Family Court,0963
2018-11-08 12:54:50.883816,Swansea Civil Justice Centre,0964
2018-11-08 12:13:48.130777,Swansea Civil Justice Centre,0965
2018-11-08 15:09:05.420266,West London Family Court,0966
2018-11-08 17:26:06.176888,Liverpool Civil and Family Court,0967
2018-11-08 17:05:47.392749,Oxford Combined Court Centre,0968
2018-11-08 18:32:02.127453,Cardiff Civil and Family Justice Centre,0969
2018-11-08 20:13:05.881398,Peterborough Combined Court Centre,0970
2018-11-08 20:00:33.223536,Cardiff Civil and Family Justice Centre,0971
2018-11-08 21:59:36.798691,Watford County Court and Family Court,0972
2018-11-08 23:00:18.906535,Leeds Combined Court Centre,0973
2018-11-09 21:16:44.412142,Leeds Combined Court Centre,0974
2018-11-09 10:41:57.42025,Southampton Combined Court Centre,0975
2018-11-09 15:43:15.658275,Plymouth Combined Court,0976
2018-11-13 08:21:31.725414,West London Family Court,0977
2018-11-09 17:46:19.950599,Cardiff Civil and Family Justice Centre,0978
2018-11-09 17:48:35.12155,Kingston-upon-Hull Combined Court Centre,0979
2018-11-09 18:30:25.934763,Nottingham County Court and Family Court,0980
2018-11-09 18:59:16.460147,West London Family Court,0981
2018-11-09 20:27:11.927524,Bristol Civil and Family Justice Centre,0982
2018-11-12 22:08:08.406899,Liverpool Civil and Family Court,0983
2018-11-09 21:26:57.654756,Preston Crown Court and Family Court (Sessions House),0984
2018-11-10 00:32:03.223278,Peterborough Combined Court Centre,0985
2018-11-10 05:43:00.599579,Plymouth Combined Court,0986
2018-11-10 08:23:44.355808,Leicester County Court and Family Court,0987
2018-11-10 11:08:55.208735,Swansea Civil Justice Centre,0988
2018-11-10 12:25:38.695284,Liverpool Civil and Family Court,0989
2018-11-10 16:13:30.01339,Medway County Court and Family Court,0990
2018-11-10 21:54:26.108998,Leeds Combined Court Centre,0991
2018-11-11 10:15:34.34059,Preston Crown Court and Family Court (Sessions House),0992
2018-11-11 12:11:58.346646,West London Family Court,0993
2018-11-11 15:33:33.933936,Oxford Combined Court Centre,0994
2018-11-11 16:46:35.951546,Southampton Combined Court Centre,0995
2018-11-11 22:16:04.716672,Newcastle upon Tyne Combined Court Centre,0996
2018-11-13 11:15:33.64628,Peterborough Combined Court Centre,0997
2018-11-11 23:38:08.380264,West London Family Court,0998
2018-11-11 22:20:16.029514,Medway County Court and Family Court,0999
2018-11-11 22:12:06.090798,Newcastle upon Tyne Combined Court Centre,1000
2018-11-12 05:48:03.944149,West London Family Court,1001
2018-11-12 10:26:41.948308,Southampton Combined Court Centre,1002
2018-11-12 10:53:00.495517,Milton Keynes County Court and Family Court,1003
2018-11-12 13:11:38.627343,West London Family Court,1004
2018-11-12 12:59:46.284619,West London Family Court,1005
2018-11-12 13:23:48.469901,Leicester County Court and Family Court,1006
2018-11-12 17:07:13.926758,West London Family Court,1007
2018-11-12 13:48:41.539041,Leicester County Court and Family Court,1008
2018-11-12 12:40:59.293713,Liverpool Civil and Family Court,1009
2018-11-12 15:31:16.05115,Bristol Civil and Family Justice Centre,1010
2018-11-12 18:28:03.859269,Bristol Civil and Family Justice Centre,1011
2018-11-12 18:39:15.170916,East London Family Court,1012
2018-11-13 00:15:32.0509,Swansea Civil Justice Centre,1013
2018-11-13 10:41:00.274038,Leeds Combined Court Centre,1014
2018-11-13 11:51:21.81145,Liverpool Civil and Family Court,1015
2018-11-13 13:20:18.066003,Bristol Civil and Family Justice Centre,1016
2018-11-13 13:22:57.399778,Southampton Combined Court Centre,1017
2018-11-13 12:28:43.304042,Medway County Court and Family Court,1018
2018-11-13 14:34:07.041449,Swansea Civil Justice Centre,1019
2018-11-13 17:38:51.208837,Newcastle upon Tyne Combined Court Centre,1020
2018-11-14 12:01:57.448801,Guildford County Court and Family Court,1021
2018-11-13 21:28:30.065141,Milton Keynes County Court and Family Court,1022
2018-11-13 19:12:35.173414,Newcastle upon Tyne Combined Court Centre,1023
2018-11-14 19:59:00.087554,Liverpool Civil and Family Court,1024
2018-11-14 02:50:51.053374,Milton Keynes County Court and Family Court,1025
2018-11-13 23:55:47.727446,Peterborough Combined Court Centre,1026
2018-11-14 08:31:27.76113,Nottingham County Court and Family Court,1027
2018-11-14 09:46:30.612761,Oxford Combined Court Centre,1028
2018-11-14 09:44:54.282553,Southampton Combined Court Centre,1029
2018-11-14 09:31:30.275073,Bristol Civil and Family Justice Centre,1030
2018-11-14 11:26:11.784809,Preston Crown Court and Family Court (Sessions House),1031
2018-11-14 12:21:28.010964,Liverpool Civil and Family Court,1032
2018-11-14 12:31:18.322972,Kingston-upon-Hull Combined Court Centre,1033
2018-11-14 14:36:26.761203,Nottingham County Court and Family Court,1034
2018-11-14 13:09:03.20398,Cardiff Civil and Family Justice Centre,1035
2018-11-14 13:28:56.076798,Plymouth Combined Court,1036
2018-11-14 12:43:20.873147,Preston Crown Court and Family Court (Sessions House),1037
2018-11-14 15:03:24.9008,East London Family Court,1038
2018-11-14 17:32:42.805802,Nottingham County Court and Family Court,1039
2018-11-14 17:51:22.890377,Liverpool Civil and Family Court,1040
2018-11-14 19:49:53.548004,Newcastle upon Tyne Combined Court Centre,1041
2018-11-14 20:28:27.504582,Medway County Court and Family Court,1042
2018-11-14 21:42:11.759732,Watford County Court and Family Court,1043
2018-11-14 21:28:07.642318,Medway County Court and Family Court,1044
2018-11-14 22:52:51.877668,East London Family Court,1045
